0,1,2
-0.5201426495594548,10.79092827863652,4.7155214026615075
14.812573248108468,3.743846525788031,2.0996024040585164
-14.184390165983471,-5.836773669018089,1.5014114755698453
12.274780053267598,3.0594446467534007,0.40187531117600656
15.70982970611746,-1.932672541638856,5.021765394055112
2.583329736863095,10.852326374740656,2.4999695543445735
-0.9143850246975651,14.0242074086508,-27.24396826352118
-10.428388930398206,-11.804887892946581,2.241914749240529
-14.932283008367962,-17.491929131920365,-0.13377355250936843
-3.7201117242911295,13.60849692128348,6.429044636466177
-5.5437481739798,-17.342723512136843,2.2954604050278284
-3.5255108915550633,17.615377431637377,-15.096381617717675
1.6276785190404839,2.9916332830313457,12.834997500936383
14.658860520324453,2.20164850114544,-4.5897796482048925
-1.2354490403789156,11.877963912058465,8.625205653545297
-1.8262480097588634,9.841941728401483,1.8031873052992748
-5.94852565546687,-2.456995116120341,9.324891803250583
9.710196156293623,3.275999366058087,4.054736557813905
-0.3830161689638103,8.925964596317096,-6.905675028496865
4.896348890094691,0.6636025715268481,4.1881763440247095
-0.24061573664570432,17.391766439802964,-5.64976493738987
14.81039326785203,-6.789960997757635,-2.4872151650120706
-4.149216624409216,-8.289175799700795,16.320412258374922
13.174053181578264,-2.3266136494002843,8.43033997542921
11.458471609208347,-5.755147255691675,-4.510414953647853
-1.2530555675289008,14.281663525535324,-20.027454420046894
-10.41046731819355,-8.637291278342234,1.73555876584609
-0.08460972777954644,12.280135026079382,-14.097598508297024
-7.846013328280577,10.35997091124964,-0.7092974644302521
-9.036501180244658,-10.122099975057408,5.679019317899138
-15.901718685484722,-7.476467368630544,1.519925558947194
-0.6892148006922263,10.74514868697422,-3.931937556578014
-4.19876127157043,10.855984795013356,-0.9849436364230978
1.270584638611063,3.35693701858279,6.538371238377149
-16.235442123428943,-8.525579418857326,-11.232632677635195
-8.122531895653252,-3.1739181668447114,10.366460191893209
8.84848747816949,-6.7833716692199735,1.8309045969719553
8.290063384471463,-0.026469676772133927,0.4858687807123317
-11.371671419335486,-13.530261588198547,-0.8058526646103297
16.440716729459854,-15.102670668086763,-23.54943167942837
14.412062249244787,1.9227333811003187,6.377701395824623
-5.219556302109211,10.595787278825899,9.819149498238785
11.342241823667186,-0.8466434975612129,4.975554680326581
-2.218020299306517,19.43107288765032,-33.82677439936653
10.047152228917167,-5.161652184192997,-2.8449377577231734
8.598208484267655,-3.8371263200535957,6.671356680682126
-13.941778674749001,-18.562988430693608,-8.430781104918001
13.264233998049543,-10.921652530913658,-9.931803518363655
-3.098522200513634,11.601486460800938,8.904871736281414
2.0723921563014147,9.627431195306237,0.7714275709691404
-6.029694848541232,-7.497470728347684,-2.9292776301545107
-3.5180729308800847,14.099209868891675,-3.641441562997696
3.382644563388278,14.376659766726524,-9.222474759049344
6.900271626096396,4.0836217263217165,5.535826375978788
-11.590114507589888,-0.3249600339627632,1.425756236877237
19.825935982219377,-6.115793069426722,-11.453953166991734
-8.545065275071348,-10.63865587078459,5.517675918576866
-12.48345837444567,-9.353331480429716,0.2316452503780809
-17.566068257481316,-13.977798521614147,-19.3323945483676
-1.3042105518539728,13.467718367354303,-12.071928205742369
-11.447263884414642,-3.9368504937630764,8.350240589448639
16.944627785782643,-5.386918821572478,-11.608976288340287
27.054185106812632,-15.548095096522962,-23.702234661268932
-6.475937308325209,10.854127740460676,-1.879771934414094
-17.73378913035492,-5.080262973588857,8.288856285165899
17.251164612974247,-4.081342152646507,-3.9164930793378177
9.059191633104088,-10.611333935246924,5.338313470202622
-11.350149894160415,-7.151668860838953,6.252538609902871
-8.176573873395506,-3.3102916153733384,14.088973066153251
11.605978975327028,-3.2182761831706936,3.085647620487738
9.28269940801087,-4.3654009850814095,11.844315494501096
-8.1895996459204,10.730072148745025,-14.681074904309158
12.668255270829398,-12.713743603075537,0.2697199179444847
-13.07821716722521,11.223799996548502,0.6157670808012181
