-26.701904,-14.337515
-26.201857,-15.013858
-6.034426,15.438073
-3.2574346,21.925013
-25.660904,-15.262249
-6.885547,16.92079
-6.946029,16.96768
13.1080675,-0.48640296
16.640139,-1.2806381
17.376518,-1.3527274
-1.3364713,17.320757
-5.1254573,23.189135
-16.961473,-7.6222095
-25.24572,-14.514674
-1.3696492,17.8674
-0.11699816,12.270406
-27.864677,-15.777269
24.623857,-3.9950724
-3.6440887,17.263681
-5.3347244,18.105593
15.32458,-1.7489511
-23.087402,-9.47847
20.768599,-3.4350622
-2.0328352,20.33679
-21.916832,-11.209777
-22.380323,-9.100218
11.190561,1.1140974
-24.645994,-13.558805
10.25398,-1.029211
-2.154219,18.693707
-2.8076804,9.868327
-2.2057192,10.018572
10.7330675,-2.7122972
17.670774,-5.626535
-17.676138,-7.077469
11.186121,-3.4460797
18.30882,-7.613834
17.789694,-5.0083065
17.184696,0.024556309
-2.4711356,13.915963
-4.261279,18.238379
-18.835342,-8.582142
9.958397,-2.4148283
10.660539,0.34380642
-25.668444,-12.77537
-2.2287583,8.945582
-17.484411,-10.317562
21.843689,-4.753144
-25.252338,-13.418151
23.246185,-5.3356233
18.804758,-5.551288
-24.110569,-12.083007
-0.101194784,14.122952
-25.131783,-15.637718
-1.2187818,21.835203
-5.116152,14.953652
18.147705,-1.5368905
18.065985,-3.0736406
-20.988644,-8.899222
-15.488994,-9.294138
23.81397,-5.165614
-3.2712967,12.200679
15.865702,-5.6710353
-5.0478926,23.61668
-19.043364,-13.552152
16.15525,-5.012858
-2.2445621,17.322924
9.448416,-0.89408064
17.613451,0.12348881
-23.54467,-11.590977
-0.88660496,14.466605
18.491848,-2.5991743
-1.3114319,11.430226
-4.035174,16.346674
14.080382,-2.479678
-21.469868,-8.434542
-2.3592541,13.060867
-2.9111753,11.187402
17.395914,-4.1469
20.169374,-3.4893906
-5.6216283,17.49221
22.738396,-5.9641757
-1.5972072,13.053945
-20.497917,-10.877108
-20.919142,-14.49705
-3.2429812,23.043505
-27.818033,-16.423544
12.307323,-1.5683888
-16.248066,-8.574783
-0.7222589,18.661034
-18.022703,-10.356174
24.95749,-6.1314287
9.832444,-0.36544165
19.834076,-3.0890784
-3.982129,19.527996
-1.2241274,20.35137
-0.8308214,12.405942
10.738789,1.152711
-21.431776,-10.091627
-3.2485933,21.664564
-27.787346,-14.869219
24.71185,-4.6659217
22.182726,-3.751772
-19.831078,-8.471203
-23.817457,-14.06119
23.721754,-6.1569686
-4.604938,13.39013
20.639732,-6.724287
-3.3489804,15.748996
-17.747692,-13.004807
14.145496,0.4561257
-16.032293,-11.642083
-20.411348,-14.011422
-20.9609,-13.789933
-15.46132,-10.495524
-20.383242,-12.943176
13.113612,0.73569995
-24.508518,-13.678352
10.4337015,-0.3585598
-27.100767,-16.493294
20.763865,-4.8328395
21.563356,-3.3914702
-17.305412,-9.587548
-0.39670503,10.764776
-3.5477452,15.074586
-3.8382037,23.18594
-24.161879,-10.941485
-2.3120947,9.164256
-19.64956,-8.661518
-6.633885,15.719905
-4.528594,14.396719
19.079914,-4.5664616
-3.661103,12.181163
19.447748,0.6313523
-1.5412468,16.33655
-2.0851746,21.127811
-27.92579,-16.05057
-22.425377,-12.44072
-26.933706,-15.465703
-2.9167752,22.485067
-1.1850106,13.704503
21.785496,-3.4027321
-22.95084,-15.129975
-15.629262,-12.178814
21.956116,-3.260081
12.369723,-0.7718987
19.184818,-2.1713905
-0.441125,16.43694
23.90536,-5.0980644
16.751945,-2.3498285
12.737128,-2.0366843
21.960083,-7.0617986
23.51585,-6.0815263
11.969661,-0.28878817
-20.396152,-8.462437
19.736645,-7.11311
-5.972216,22.64367
